product_key,product_no,product_description,product_category,abc_class,store_count,critical_items,high_risk_items,excess_stock_items,inventory_value_at_risk,risk_items
997,PROD-165040,PROD-191923 SEG-521222 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,0,1,10,7.0,1
653,PROD-157730,PROD-184508 SEG-519241 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,0,1,3,7.0,1
2212,PROD-184554,PROD-109151 SEG-501924 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,0,1,6,6.75,1
2211,PROD-184553,PROD-109152 SEG-501924 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,1,2,3,6.75,3
953,PROD-163269,PROD-134243 SEG-507582 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,18,0,1,4,6.75,1
636,PROD-157483,PROD-155889 SEG-513288 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,3,6.75,1
954,PROD-163270,PROD-134246 SEG-507582 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,8,6.75,1
2182,PROD-183713,PROD-121311 SEG-504230 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,4,6.75,1
2185,PROD-183716,PROD-128351 SEG-506173 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,19,0,1,4,6.75,1
171,PROD-124597,PROD-100989 SEG-500125 Toddler Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,A,32,26,0,0,6.700000000000005,26
600,PROD-156692,PROD-104011 SEG-500567 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,25,9,0,3,6.5,9
1458,PROD-169475,PROD-153440 SEG-512518 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,28,0,1,6.48,28
269,PROD-139867,PROD-100449 SEG-500065 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,29,0,4,6.4799999999999995,29
974,PROD-163832,PROD-180108 SEG-518151 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,A,32,7,0,2,6.42,7
14,PROD-100362,PROD-164484 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,17,0,4,6.38,17
787,PROD-159852,PROD-184589 SEG-519271 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,12,0,1,1,6.25,1
958,PROD-163276,PROD-142553 SEG-509727 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,15,0,1,3,6.0,1
127,PROD-121530,PROD-102946 SEG-500406 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,A,40,20,0,7,5.800000000000001,20
963,PROD-163282,PROD-184540 SEG-519252 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,3,5.75,1
1179,PROD-167103,PROD-109491 SEG-501986 Femme Footwear Trailblazer Stride Pro,Femme Footwear Trailblazer,B,13,5,0,0,5.709999999999999,5
1961,PROD-177182,PROD-191176 SEG-521013 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,12,0,1,1,5.5,1
1967,PROD-177188,PROD-182469 SEG-518722 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,16,0,1,6,5.5,1
1968,PROD-177189,PROD-182472 SEG-518722 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,6,5.5,1
1164,PROD-166367,PROD-102545 SEG-500347 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,21,0,4,5.409999999999999,21
2144,PROD-183448,PROD-114066 SEG-502516 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,24,0,0,5.249999999999986,24
2061,PROD-180706,PROD-190637 SEG-520887 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,39,7,0,0,5.13,7
995,PROD-165037,PROD-148321 SEG-511260 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,2,0,2,5.09,2
1372,PROD-168867,PROD-148714 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,21,14,0,1,4.87,14
654,PROD-158028,PROD-121827 SEG-504391 Junior Apparel Printed Tees Varied,Junior Apparel Printed Tees,C,17,0,1,6,4.5,1
1161,PROD-166364,PROD-102542 SEG-500347 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,18,0,5,4.38,18
978,PROD-163836,PROD-180103 SEG-518151 Femme Footwear Trailblazer Swift Run,Femme Footwear Trailblazer,B,32,8,0,1,4.2700000000000005,8
381,PROD-147347,PROD-122506 SEG-504591 Scholar Footwear Court Casual Trident,Scholar Footwear Court Casual,B,32,8,0,5,4.26,8
2177,PROD-183546,PROD-138274 SEG-508703 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,16,0,0,4.039999999999999,16
270,PROD-139868,PROD-100442 SEG-500065 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,14,0,5,3.94,14
1113,PROD-166139,PROD-149088 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,5,0,1,3.8099999999999996,5
1374,PROD-168869,PROD-148716 SEG-511377 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,22,8,0,0,3.8,8
2148,PROD-183452,PROD-114072 SEG-502516 Heritage Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,40,22,0,0,3.529999999999987,22
2095,PROD-181261,PROD-189515 SEG-520551 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,A,40,8,0,0,3.4499999999999997,8
1116,PROD-166142,PROD-149091 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,3,0,0,3.1099999999999994,3
1924,PROD-176416,PROD-160175 SEG-514431 Femme Footwear Trailblazer Varied,Femme Footwear Trailblazer,B,20,5,0,0,3.04,5
1015,PROD-165157,PROD-108134 SEG-501616 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,12,2,0,1,2.98,2
1923,PROD-176415,PROD-160174 SEG-514431 Femme Footwear Trailblazer Varied,Femme Footwear Trailblazer,B,14,4,0,1,2.94,4
16,PROD-100433,PROD-164663 SEG-515333 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,19,0,10,2.89,19
1784,PROD-175311,PROD-113753 SEG-502494 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,27,6,0,2,2.7700000000000005,6
1117,PROD-166143,PROD-149092 SEG-511421 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,4,0,0,2.2,4
2124,PROD-181849,PROD-152533 SEG-512313 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,5,0,4,2.16,5
1103,PROD-166111,PROD-149343 SEG-511444 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,3,0,0,2.13,3
2208,PROD-184465,PROD-179900 SEG-518118 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,1,0,11,2.08,1
2203,PROD-184460,PROD-179895 SEG-518118 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,1,0,6,2.08,1
2094,PROD-181260,PROD-189523 SEG-520551 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,9,0,0,2.04,9
2062,PROD-180708,PROD-190639 SEG-520887 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,39,10,0,0,2.03,10
1580,PROD-170532,PROD-179962 SEG-518122 Scholar Footwear Trailblazer Varied,Scholar Footwear Trailblazer,A,40,10,0,4,1.8499999999999979,10
1056,PROD-165924,PROD-148633 SEG-511367 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,6,1,9,1.8400000000000016,7
530,PROD-153624,PROD-148814 SEG-511388 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,28,16,0,0,1.7600000000000002,16
139,PROD-123292,PROD-102560 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,25,0,6,1.6799999999999988,25
1273,PROD-168542,PROD-187335 SEG-520074 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,4,0,1,1.6300000000000001,4
479,PROD-152222,PROD-149103 SEG-511422 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,3,0,13,1.62,3
1248,PROD-168129,PROD-170404 SEG-516332 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,38,0,0,1.47,38
2066,PROD-180712,PROD-190643 SEG-520887 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,39,8,0,0,1.35,8
15,PROD-100364,PROD-164488 SEG-515310 Femme Footwear Court Casual Zephyr,Femme Footwear Court Casual,B,40,17,0,0,1.3,17
85,PROD-110206,PROD-124804 SEG-505212 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,13,2,0,0,1.2400000000000002,2
1119,PROD-166148,PROD-149158 SEG-511427 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,C,13,2,0,0,1.24,2
203,PROD-135672,PROD-179808 SEG-518100 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,C,25,9,0,3,1.24,9
23,PROD-100440,PROD-164661 SEG-515333 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,16,0,3,1.22,16
1443,PROD-169452,PROD-173860 SEG-516960 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,8,0,2,1.16,8
1169,PROD-166971,PROD-117529 SEG-503062 Scholar Footwear Trailblazer Stride Pro,Scholar Footwear Trailblazer,A,11,5,0,1,1.16,5
1118,PROD-166147,PROD-149157 SEG-511427 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,14,4,0,0,1.16,4
1053,PROD-165921,PROD-148630 SEG-511367 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,3,0,0,1.13,3
1267,PROD-168536,PROD-187329 SEG-520073 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,4,0,2,1.1099999999999999,4
1516,PROD-170094,PROD-102659 SEG-500365 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,12,0,1,1.0899999999999999,12
1160,PROD-166363,PROD-102541 SEG-500347 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,16,0,3,1.0499999999999998,16
2118,PROD-181843,PROD-152525 SEG-512313 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,B,40,4,0,0,1.03,4
141,PROD-123294,PROD-102554 SEG-500349 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,38,24,0,0,1.020000000000005,24
2002,PROD-179166,PROD-148797 SEG-511387 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,15,2,0,4,1.01,2
1167,PROD-166969,PROD-117527 SEG-503062 Scholar Footwear Trailblazer Stride Pro,Scholar Footwear Trailblazer,B,13,6,1,2,0.9200000000000017,7
1515,PROD-170093,PROD-102656 SEG-500365 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,11,0,4,0.92,11
146,PROD-123504,PROD-171492 SEG-516513 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,16,9,0,0,0.88,9
1514,PROD-170092,PROD-102657 SEG-500365 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,12,0,5,0.82,12
218,PROD-138121,PROD-189888 SEG-520643 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,4,0,0,0.77,4
232,PROD-138971,PROD-122114 SEG-504481 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,19,13,0,2,0.75,13
1775,PROD-174909,PROD-173736 SEG-516945 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,25,9,0,1,0.7300000000000006,9
441,PROD-152047,PROD-166021 SEG-515561 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,37,26,0,0,0.7,26
841,PROD-160838,PROD-163117 SEG-515001 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,A,25,17,0,0,0.69,17
1105,PROD-166113,PROD-149345 SEG-511444 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,40,3,0,1,0.69,3
817,PROD-160715,PROD-188562 SEG-520369 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,B,40,19,0,1,0.6299999999999997,19
222,PROD-138259,PROD-100193 SEG-500039 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,37,17,0,3,0.56,17
2120,PROD-181845,PROD-152528 SEG-512313 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,9,0,0,0.54,9
1247,PROD-168126,PROD-170401 SEG-516332 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,37,0,0,0.52,37
17,PROD-100434,PROD-164662 SEG-515333 Scholar Footwear Court Casual Zephyr,Scholar Footwear Court Casual,A,40,18,0,16,0.5199999999999999,18
1172,PROD-167090,PROD-109523 SEG-501989 Femme Footwear Trailblazer Stride Pro,Femme Footwear Trailblazer,B,7,2,0,0,0.5,2
485,PROD-152237,PROD-107889 SEG-501566 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,36,22,0,5,0.4900000000000002,22
2316,PROD-193907,PROD-116112 SEG-502743 Scholar Footwear Trainer Zephyr,Scholar Footwear Trainer,A,40,26,0,0,0.4800000000000001,26
1262,PROD-168531,PROD-187330 SEG-520073 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,17,5,0,4,0.47,5
481,PROD-152224,PROD-149105 SEG-511422 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,40,1,0,23,0.46,1
1173,PROD-167091,PROD-109524 SEG-501989 Femme Footwear Trailblazer Stride Pro,Femme Footwear Trailblazer,B,7,1,0,1,0.43,1
1051,PROD-165919,PROD-148628 SEG-511367 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,40,2,0,1,0.42,2
1052,PROD-165920,PROD-148629 SEG-511367 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,B,40,2,0,0,0.39999999999999997,2
1768,PROD-173844,PROD-179483 SEG-518069 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,4,0,0,0.34,4
1771,PROD-173847,PROD-179486 SEG-518069 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,9,0,2,0.32999999999999996,9
520,PROD-152649,PROD-173991 SEG-516979 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,28,0,1,0.28,28
145,PROD-123503,PROD-171493 SEG-516513 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,18,6,0,1,0.26,6
433,PROD-151818,PROD-112349 SEG-502368 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,27,21,0,0,0.26,21
31,PROD-100455,PROD-100812 SEG-500112 Heritage Footwear Flight Classic Zephyr,Femme Footwear Flight Classic,A,40,2,0,16,0.25,2
185,PROD-129494,PROD-102670 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,2,0,1,0.25,2
333,PROD-145800,PROD-171405 SEG-516492 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,40,25,0,2,0.25,25
189,PROD-129498,PROD-102663 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,2,0,1,0.24000000000000002,2
1591,PROD-170799,PROD-187379 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,1,0,1,0.24,1
1438,PROD-169446,PROD-173854 SEG-516960 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,C,40,4,0,0,0.22999999999999998,4
1266,PROD-168535,PROD-187328 SEG-520073 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,19,5,0,3,0.22000000000000003,5
181,PROD-129490,PROD-102666 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,2,0,1,0.2,2
1175,PROD-167098,PROD-109495 SEG-501986 Femme Footwear Trailblazer Stride Pro,Femme Footwear Trailblazer,C,11,5,0,1,0.1800000000000001,5
758,PROD-159698,PROD-154000 SEG-512642 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,34,22,0,3,0.18,22
1187,PROD-167513,PROD-149320 SEG-511441 Scholar Footwear Trailblazer Equilibrium,Scholar Footwear Trailblazer,A,21,11,0,0,0.17,11
1770,PROD-173846,PROD-179485 SEG-518069 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,2,0,0,0.15,2
921,PROD-161879,PROD-170200 SEG-516293 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,16,7,0,1,0.15,7
1738,PROD-172730,PROD-179983 SEG-518123 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,17,0,7,0.13999999999999999,17
334,PROD-145802,PROD-171407 SEG-516492 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,B,39,23,0,1,0.13,23
338,PROD-145810,PROD-171338 SEG-516482 Toddler Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,34,19,0,2,0.12000000000000001,19
1104,PROD-166112,PROD-149344 SEG-511444 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,A,40,1,0,1,0.12,1
887,PROD-161779,PROD-188024 SEG-520261 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,24,1,0,4,0.12,1
428,PROD-151810,PROD-166071 SEG-515566 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,33,26,0,0,0.11,26
513,PROD-152565,PROD-110402 SEG-502157 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,C,13,10,0,0,0.11,10
762,PROD-159702,PROD-153992 SEG-512641 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,B,22,14,0,0,0.1,14
182,PROD-129491,PROD-102667 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,1,0,0,0.09,1
2227,PROD-184802,PROD-152334 SEG-512271 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,5,0,0,0.08,5
774,PROD-159720,PROD-154007 SEG-512643 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,16,0,5,0.08,16
187,PROD-129496,PROD-102672 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,1,0,2,0.08,1
588,PROD-156267,PROD-188110 SEG-520271 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,17,12,0,0,0.08,12
239,PROD-138994,PROD-122098 SEG-504478 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,B,19,1,0,11,0.08,1
584,PROD-156258,PROD-176915 SEG-517496 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,16,9,0,2,0.07,9
143,PROD-123476,PROD-171459 SEG-516505 Junior Apparel Cozy Trousers Zephyr,Junior Apparel Cozy Trousers,C,19,1,0,1,0.07,1
1442,PROD-169451,PROD-173859 SEG-516960 Femme Footwear Flight Classic Varied,Femme Footwear Flight Classic,B,40,7,0,0,0.07,7
2225,PROD-184800,PROD-152332 SEG-512271 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,A,40,2,0,1,0.06999999999999999,2
1736,PROD-172728,PROD-179981 SEG-518123 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,11,0,9,0.06999999999999998,11
902,PROD-161820,PROD-122256 SEG-504511 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,17,6,0,1,0.06,6
278,PROD-140872,PROD-100432 SEG-500064 Scholar Footwear Boot Collection Woodland,Scholar Footwear Boot Collection,A,40,1,0,17,0.06,1
521,PROD-152708,PROD-166588 SEG-515644 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,10,0,1,0.06,10
183,PROD-129492,PROD-102668 SEG-500366 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,A,40,3,0,0,0.06,3
411,PROD-151043,PROD-116232 SEG-502762 Femme Footwear Modern Legend Summit,Femme Footwear Modern Legend,B,15,7,0,4,0.05,7
180,PROD-127974,PROD-168575 SEG-515991 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,25,16,0,1,0.05,16
444,PROD-152052,PROD-137082 SEG-508388 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,35,19,0,2,0.05,19
420,PROD-151547,PROD-162853 SEG-514987 Scholar Footwear Retro Legend Summit,Scholar Footwear Retro Legend,B,13,11,0,0,0.05,11
589,PROD-156268,PROD-188111 SEG-520271 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,22,12,0,3,0.05,12
824,PROD-160768,PROD-137090 SEG-508389 Scholar Footwear Modern Legend Summit,Scholar Footwear Modern Legend,A,40,12,0,9,0.05,12
1590,PROD-170797,PROD-187377 SEG-520081 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,B,17,1,0,0,0.05,1
901,PROD-161819,PROD-122257 SEG-504511 Junior Apparel Crop Pants Varied,Junior Apparel Crop Pants,C,16,6,0,1,0.05,6
533,PROD-153653,PROD-148897 SEG-511399 Scholar Footwear Court Casual Varied,Scholar Footwear Court Casual,A,25,13,0,4,0.05,13
898,PROD-161815,PROD-168173 SEG-515928 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,18,9,0,3,0.05,9
1469,PROD-169494,PROD-115613 SEG-502679 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,12,1,0,0,0.05,1
1735,PROD-172727,PROD-179980 SEG-518123 Scholar Footwear Trailblazer Swift Run,Scholar Footwear Trailblazer,A,40,8,0,10,0.04999999999999999,8
1772,PROD-173848,PROD-179487 SEG-518069 Femme Footwear Court Casual Trident,Femme Footwear Court Casual,B,40,5,0,1,0.04999999999999999,5
773,PROD-159719,PROD-154008 SEG-512643 Scholar Footwear Trailblazer Zephyr,Scholar Footwear Trailblazer,B,22,15,0,1,0.04,15
523,PROD-152711,PROD-166591 SEG-515644 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,40,8,0,2,0.04,8
905,PROD-161831,PROD-168198 SEG-515933 Junior Apparel Crew Tees Varied,Junior Apparel Crew Tees,C,17,5,0,2,0.04,5
2298,PROD-192664,PROD-101620 SEG-500213 Scholar Footwear Canvas Styles Canvas Co,Scholar Footwear Canvas Styles,B,35,13,0,3,0.04,13
153,PROD-123535,PROD-169845 SEG-516218 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,19,8,0,5,0.04,8
152,PROD-123534,PROD-169846 SEG-516218 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,19,7,0,1,0.04,7
1276,PROD-168546,PROD-187361 SEG-520078 Femme Footwear Boot Collection Plushfoot,Femme Footwear Boot Collection,A,21,6,0,0,0.04,6
155,PROD-123537,PROD-169849 SEG-516218 Junior Apparel Crop Pants Zephyr,Junior Apparel Crop Pants,C,17,10,0,1,0.039999999999999994,10
524,PROD-152719,PROD-173380 SEG-516907 Scholar Footwear Flight Classic Zephyr,Scholar Footwear Flight Classic,B,28,10,0,4,0.039999999999999994,10
1100,PROD-166103,PROD-149228 SEG-511433 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,C,14,11,0,0,0.03,11
581,PROD-156254,PROD-176911 SEG-517496 Femme Footwear Trailblazer Zephyr,Femme Footwear Trailblazer,B,16,9,0,1,0.03,9
418,PROD-151404,PROD-170220 SEG-516297 Junior Apparel Cozy Pullovers Varied,Junior Apparel Cozy Pullovers,C,14,9,0,0,0.03,9
720,PROD-159577,PROD-154050 SEG-512650 Scholar Footwear Hardcourt Zephyr,Scholar Footwear Hardcourt,A,13,4,0,1,0.03,4
1363,PROD-168858,PROD-148664 SEG-511371 Femme Footwear Trailblazer Equilibrium,Femme Footwear Trailblazer,B,22,6,0,5,0.02,6
